line_num,station_cd,station_nm,fr_code,operator,transfer,doors,english,japanese,chinese,restroom,crossable,wheelchair_charge,lost_found,parking,bicycle,document,atm,train_ticket,lounge,nursing_room,camera,phone_charge,locker,address,cx,cy,telno,origin
6호선,2645,석계,644,서울교통공사,,,Seokgye,ソッケ,石溪,,Y,,,Y,,,,,,,,,,서울특별시 노원구 화랑로 지하 347-1 (월계동),,,02-6311-6441,석계역은 석관동(石串洞)과 월계동(月溪洞)의 경계지역에 위치하여 석관동의 첫 글자인 석(石)자와 월계동의 두 번째 글자인 계(溪)자를 조합하여 제정
6호선,2646,태릉입구,645,서울교통공사,,,Taereung,テルンイック,泰陵,,Y,,,,,,,,,,,,,서울특별시 노원구 동일로 지하 992-1 (공릉동),37.617983,127.07512,02-6311-7171,태릉은 불암산 남쪽 기슭에 위치한 사적 제201호로 조선 11대 중종의 계비이자 명종의 어머니인 문정왕후 윤씨의 능임(그 북쪽에는 조선 명종과 원순왕후의 능침인 태강릉이 있음).
6호선,2647,화랑대,646,서울교통공사,,,Hwarangdae(Seoul Women's Univ.),ファランデ,花郎台(首尔女子大学),,Y,,,Y,,,,,,,,,,서울특별시 노원구 화랑로 지하 510 (공릉동),37.620064,127.084689,02-6311-6461,인근에 위치한 육군사관학교를 상징하는 화랑대를 역명으로 제정(국철 경춘선 화랑대역이 있었음)
6호선,2648,봉화산,647,서울교통공사,,,Bonghwasan(Seouruiryowon),ボンファサン,烽火山,,Y,,,Y,,,,,,,,,,서울특별시 중랑구 신내로 지하 232 (신내동),37.617283,127.091401,02-6311-6471,봉화산은 일명 봉우재라고 불리는데 1963.1.1 경기도 양주군 구리면에서 서울시로 편입됨. 봉화산이라는 이름에서 봉화와 관련이 있는 지역임을 알 수 있으며 이 곳은 북쪽의 한이산으로부터 목멱산(남산)으로 전달하는 아차산 봉수대가 있던 곳으로 지난 1994.11월 봉수대를 복원하였음.
6호선,2649,신내,648,서울교통공사,,,Sinnae,シンネ,新內,,,,,,,,,,,,,,,서울특별시 중랑구 용마산로136길 33 신내차량기지,,,02-6311-6481,"신내는 조선시대 여러 마을 이름 중에서 신현(新峴) 마을의 ""新""자와 내곡(內谷) 마을의 ""內""자를 따서 붙여진 이름이다."
7호선,2711,장암,709,서울교통공사,,,Jangam,チャンアム,长岩,,Y,,,Y,,,,,,,,,,경기도 의정부시 동일로 121 (장암동),37.700109,127.053196,02-6311-7091,장암동은 원래 둔야면 장자리(長者理) / 오암리(烏岩理) / 동막리(東幕理)를 1965년에 시둔면 장암리로 부르다가 1964년에 장암동으로 개칭되면서 오늘날까지 동명으로 사용되고 있다.
7호선,2712,도봉산,710,서울교통공사,,,Dobongsan,トボンサン,道峰山,,Y,,,Y,,,,,,,,,,서울특별시 도봉구 도봉로 964-40 (도봉동),37.689313,127.046222,02-6311-7101,도봉산역은 서울 근교의 명산인 도봉산 아래에 위치한다 하여 붙여진 이름으로 일제가 1914년 4월 우리 나라의 부 / 군 / 면을 폐합할 당시 도봉산 아래의 다락원 / 서말원 / 무수원 등 마을을 합하면서부터 도봉이라는 명칭이 쓰이기 시작했다.
7호선,2713,수락산,711,서울교통공사,,,Suraksan,スラッサン,水落山,,Y,,,Y,,,,,,,,,,서울특별시 노원구 동일로 지하 1662 (상계동),37.67785,127.055315,02-6311-7111,상계동의 북쪽으로 의정부시와 경기도 남양주시 경계에 있는 수락산은 도봉산과 마주하며 서울 북쪽의 경계를 이루고 있다. 이 산은 사암으로 형성되어 있으며 해발 638m로 수목은 울창하지 않으나 산세가 웅장할 뿐 아니라 계곡이 깊고 수려하며 산 전체가 석벽과 암반으로 도처에 기암절벽을 이루고 있다.
7호선,2714,마들,712,서울교통공사,,,Madeul,マドゥル,马得,,Y,,,,,,,,,,,,,서울특별시 노원구 동일로 지하 1530-1 (상계동),37.66494,127.057675,02-6311-7121,예전 상계동에 역참기지가 있어 말들을 들에 놓아 키웠기 때문에 유래되었다고 하는 설과 상계동 일대가 삼밭이어서 순우리말인 마뜰에서 유래되었다는 설이 있다.
7호선,2715,노원,713,서울교통공사,,,Nowon,ノウォン,芦原,,Y,,,,,,,,,,,,,서울특별시 노원구 동일로 지하 1409 (상계동),,,02-6311-7131,조선시대 육상교통의 수단인 역점으로서 노원역이 있었다. 예전에는 이곳에 갈대만 무성하고 인가가 없어서 행인이 몹시 곤란을 당하여 나라에서 원을 세워 노원이라 하였다.
7호선,2716,중계,714,서울교통공사,,,Junggye Hagye,チュンゲ,中溪,,Y,,,,,,,,,,,,,서울특별시 노원구 동일로 지하 1308-1 (중계동),37.644583,127.064303,02-6311-7141,자연부락들이 도봉구의 중앙을 흐르는 한내(漢川)의 중간에 위치한다 하여 가운데 中자와 시내 溪자를 붙여 중계라 했음.
7호선,2717,하계,7151,서울교통공사,,,Hagye,ハゲ,下溪,,Y,,,,,,,,,,,,,서울특별시 노원구 동일로 지하 1196 (하계동),37.636352,127.06799,02-6311-7151,하계동은 자연부락들이 도봉구의 중앙을 흐르는 한내(漢川)의 아래쪽에 위치한다 하여 붙여진 이름이다.
7호선,2718,공릉,716,서울교통공사,,,Gongneung(Seoulgwahakgisuldae),コンヌン,孔陵,,Y,,,,,,,,,,,,,서울특별시 노원구 동일로 지하 1074 (공릉동),37.625742,127.072896,02-6311-7161,1963.1.1 경기도 양주군 노해면에서 서울시로 편입될 당시 서쪽에 공덕리 / 동쪽에 태릉 / 강릉이 있었는데 주민들의 합의에 의하여 공덕리의 孔자와 태릉의 陵자를 따서 공릉동이라는 지명으로 사용하기로 하였다고 한다.
7호선,2719,태릉입구,717,서울교통공사,,,Taereung,テルンイック,泰陵,,Y,,,,,,,,,,,,,서울특별시 노원구 동일로 지하 992-1 (공릉동),37.617983,127.07512,02-6311-7171,태릉은 불암산 남쪽 기슭에 위치한 사적 제201호로 조선 11대 중종의 계비이자 명종의 어머니인 문정왕후 윤씨의 능임(그 북쪽에는 조선 명종과 원순왕후의 능침인 태강릉이 있음).
7호선,2720,먹골,718,서울교통공사,,,Meokgol,モッコル,墨谷,,Y,,,,,,,,,,,,,서울특별시 중랑구 동일로 지하 901 (묵동),37.610637,127.077725,02-6311-7181,먹골은 조선시대 먹을 제조하여 붙여진 묵동이라는 이름을 순수한 우리말로 표기한 것이라고도 하며 문방사우(文房四友)의 하나인 먹을 이 마을의 이름으로 붙여야 학문이 발달할 것이라는 필기설에 따라 정해졌다는 설이 있다.
7호선,2721,중화,719,서울교통공사,,,Junghwa,チュンファ,中和,,Y,,,,,,,,,,,,,서울특별시 중랑구 동일로 지하 797 (중화동),37.602545,127.079264,02-6311-7191,중화동은 예로부터 봉화산 아래 자연부락의 하나인 가운데 마을(中里)과 아랫마을(下里)의 글자를 따서 중하리로 칭하였는데 1963년 경기도 양주군 구리면에서 서울시로 편입될 당시 주민의 건의로 “下”자 대신 화목을 도모한다는 의미로 “和”자를 넣자는 뜻에 따라 중화동으로 명명되었다.
7호선,2722,상봉,720,서울교통공사,,,Sangbong(Intercity Bus Terminal),サンボン,上凤(市外巴士客运站),,Y,,,,,,,,,,,,,서울특별시 중랑구 망우로 297 (상봉동),37.596362,127.085032,02-6311-7201,상봉동은 조선시대부터 유래하는 上里와 鳳凰洞의 자연부락을 통합하여 上里의 上자와 鳳凰洞의 鳳자를 따서 上鳳里라고 붙인데서 유래한다.
7호선,2723,면목,721,서울교통공사,,,Myeonmok,ミョンモク,面牧,,Y,,,,,,,,,,,,,서울특별시 중랑구 면목로 지하 407 (면목동),37.588579,127.087503,02-6311-7211,면목은 조선시대 이곳에 말목장이 위치한다 하여 지명되었으며 1945년 8월 15일부터 중계 / 하계 / 면목리 등이 합해져 면목동이 되었다.
7호선,2724,사가정,722,서울교통공사,,,Sagajeong,サガジョン,四佳亭,,Y,,,,,,,,,,,,,서울특별시 중랑구 사가정로 지하 393 (면목동),37.580894,127.088478,02-6311-7221,아차산 벌판에 거주했던 조선시대의 학자인 서거정(세종2년～성종19년)의 호를 따서 사가정길이라 한데서 비롯되었다.
7호선,2725,용마산,723,서울교통공사,,,Yongmasan,ヨンマサン,四佳亭,,Y,,,,,,,,,,,,,서울특별시 중랑구 용마산로 지하 227 (면목동),37.573647,127.086727,02-6311-7231,용마산(348m)은 경기도 남양주군의 구리시와의 경계를 이루는 아차산의 최고봉이다. 북쪽의 북한산 / 서쪽의 덕양산 / 남쪽의 관악산과 함께 서울의 외사산을 형성하고 있는 이산은 예전에 용마가 나왔다 하여 용마산이라 불리워졌다.
7호선,2726,중곡,724,서울교통공사,,,Junggok,チュンゴク,中谷,,Y,,,,,,,,,,,,,서울특별시 광진구 능동로 지하 417 (중곡동),37.565923,127.08432,02-6311-7241,동네가 능말(능동)과 면목동의 가운데 자리잡고 있으므로 “가운데말” / “간데말” 또는 한자음으로 “중곡”이라 하였다는 데서 유래한다.
7호선,2727,군자,725,서울교통공사,,,Gunja(Neung-dong),クンジャ,君子(陵洞),,Y,,,,,,,,,,,,,서울특별시 광진구 천호대로 지하 550 (능동),37.557121,127.079542,02-6311-5441,옛날 어느 왕의 일행이 거동하다가 마침 이곳 남일 농장터에서 묵게 되었는데 그날 밤 동행하던 왕비가 옥동자를 낳았으므로 이곳을 군자동이라 하였다고 전하며 지금도 이곳을 명리궁터라고 부르기도 한다.
7호선,2728,어린이대공원,726,서울교통공사,,,Children's Grand park(Sejong Univ.),オリニ·テゴンウォン,儿童大公园(世宗大学),,,,,,,,,,,,,,,서울특별시 광진구 능동로 지하 210 (화양동),37.548014,127.074658,02-6311-7261,인근에 어린이 대자연 공원인 어린이대공원('73.5.5)이 자리하고 있어 어린이대공원이라 지칭되었다.
7호선,2729,건대입구,727,서울교통공사,,,Konkuk Univ.,コンデイック,建国大学,,,,,,,,,,,,,,,서울특별시 광진구 능동로 지하 110 (화양동),37.540693,127.07023,02-6311-7271,역사 인근에 건국대학교가 위치함.
7호선,2730,뚝섬유원지,728,서울교통공사,,,Ttukseom resort,トゥッソム·ユウォンジ,纛岛游园地,,Y,,,Y,,,,,,,,,,서울특별시 광진구 능동로 10 (자양동),37.53154,127.066704,02-6311-7281,옛날 살곶이들이라고 하였으나 1980년대 한강종합개발계획에 의해 조성되었으며 연면적 547 /000㎡(16만 6천여 평) / 연인원 200만명의 시민이 이용하고 있는 뚝섬유원지가 있어 명명되었다.
7호선,2731,청담,729,서울교통공사,,,Cheongdam,チョンダム,清潭,,Y,,,,,,,,,,,,,서울특별시 강남구 학동로 지하 508 (청담동),37.519365,127.05335,02-6311-7291,한강 연안에 위치하는 마을로서 현재 청담동 105번지 일대에 옛날 맑은 못이 있었으며 현 134번지 일대의 한강변 물이 맑아 이 부락을 청숫골이라 하였는데 여기서 붙여진 이름으로 일제때 청담리라 불리어졌고 이후 서울시에 편입되어 청담동으로 지칭
7호선,2732,강남구청,730,서울교통공사,,,Gangnam-gu Office,カンナムグチョン,江南区厅,,Y,,,,,,,,,,,,,서울특별시 강남구 학동로 지하 346 (삼성동),37.517186,127.04128,02-6311-7301,청담 / 논현 / 삼성 등 3개 동의 경계부근(삼성동 8번지)에 위치하고 인근 강남구청으로 인하여 강남구청역으로 명명
7호선,2733,학동,731,서울교통공사,,,Hak-dong,ハクトン,鹤洞,,,,,,,,,,,,,,,서울특별시 강남구 학동로 지하 180 (논현동),37.514229,127.031656,02-6311-7311,학동은 마을모양이 학처럼 생겼다하여 붙여진 이름으로 학실 / 학곡 / 학곡동으로 지칭되었다.
7호선,2734,논현,732,서울교통공사,,,Nonhyeon,ノンヒョン,论岘,,Y,,,,,,,,,,,,,서울특별시 강남구 학동로 지하 102 (논현동),37.511093,127.021415,02-6311-7321,논고개라는 고개의 지명을 본떠서 만들어진 이름으로 현재 논현동에 위치하고 있는 천주교회 위치가 마루턱이 높은 고개였으며 / 또한 강남우체국 위에서 반포아파트까지의 산골짜기 좌우로 벌판이 펼쳐져 논밭이 연결되어 있었기 때문에 논현동이라 부르게 되었다.
7호선,2735,반포,733,서울교통공사,,,Banpo,パンポ,盘浦,,Y,,,,,,,,,,,,,서울특별시 서초구 신반포로 지하 241 (잠원동),37.508178,127.011727,02-6311-7331,반포라는 지명은 마을로 흐르는 개울이 서리서리 굽이쳐 흐른다하여 서릿개 즉 반포(蟠浦)라 하다가 변음되어 반포(盤浦)로 칭함. 일설에는 이곳이 상습 침수지역이므로 반포라고도 함.
7호선,2736,고속터미널,734,서울교통공사,,,Express Bus Terminal,コソクターミナル,高速巴士客运站,,Y,,,,,,,,,,,,,서울특별시 서초구 신반포로 지하 188 (반포동),37.487618,126.993513,02-6311-7341,1976.9.1 강북에서 서울 고속버스터미널이 이전하였고 3호선 고속버스터미널과 환승역으로 동일 역명 제정
7호선,2737,내방,735,서울교통공사,,,Namseong,ネバン,內方,,Y,,,,,,,,,,,,,서울특별시 서초구 서초대로 지하 103 (방배동),37.486263,126.981989,02-6311-7351,방배동은 관악구와 서초구의 경계에 솟은 우면산을 등지고 있는 동리라는 뜻의 방배(方背)라 한데서 연유하며 / 일설에는 동네 북쪽에 흐르는 한강을 등진(背) 모서리(方)란 뜻으로 방배동으로 불리워 짐. 2호선 방배역과의 혼돈을 피하기 위하여 방배동 안쪽에(內) 자리한다고 하여 내방이라 제정
7호선,2738,이수,736,서울교통공사,,,Chongshin Univ.(Isu),イス,梨水,,Y,,,,,,,,,,,,,서울특별시 동작구 사당로 지하 310 (사당동),,,02-6311-7361,이수(梨水)란 옛날 배나무를 많이 재배하던 마을 동쪽에 한강물이 흐른다고 하여 유래되었음.
7호선,2739,남성,737,서울교통공사,,,Namseong,ナムソン,南城,,Y,,,,,,,,,,,,,서울특별시 동작구 사당로 지하 218 (사당동),37.484596,126.971251,02-6311-7371,남성동의 유래는 효성이 지극한 정조대왕이 수원에 있는 사도세자 능행 시 행차길인 현재의 사당동 일대가 예전에 여시고개 / 살피재 등으로 불리었으나 임금의 행차길이 이물스러운 지명이라 하여 여시고개를 남쪽의 큰 재라하여 남태령으로 고쳐부를 때 태령의 재 성(城)자를 따서 남성동이라 일컬었음.
7호선,2740,숭실대입구,738,서울교통공사,,,Soongsil Univ.(Salpijae),スンシルデイック,崇实大学(赛毗陵),,Y,,,,,,,,,,,,,서울특별시 동작구 상도로 지하 378 (상도동),37.496029,126.953822,02-6311-7381,살피재 고개는 상도동과 봉천동 고개로서 / 옛날 이곳은 수목이 울창하여 도둑이 많이 출몰하였던지라 이 재를 넘기 전에 사람들이 살펴서 가라고 하여 이름이 붙여짐.
7호선,2741,상도,739,서울교통공사,,,Sang-do,サンド,上道,,Y,,,,,,,,,,,,,서울특별시 동작구 상도로 지하 272 (상도1동),37.502834,126.94791,02-6311-7391,옛날 이곳에 상여꾼이 집단적으로 거주하여 상투골이라고 칭하던 것에서 유래됨.
7호선,2742,장승배기,740,서울교통공사,,,Jangseungbaegi,チャンスンベギ,长丞拜基,,,,,,,,,,,,,,,서울특별시 동작구 상도로 지하 188 (상도동),37.504898,126.93915,02-6311-7401,장승은 경계의 표시이기도 했지만 리(理) 수를 적어 10리나 15리마다 세워둠으로써 이정표 역할을 하는 기능도 수행했고 특히 악귀를 막는 수호의 샤머니즘이기도 했다. 흔히 장승이 서 있는 곳을 장승배기라 하는데 유래는 조선 중기 정조가 뒤주 속에 갇혀 비통하게 죽은 아버지 사도세자를 한시도 잊지 못하고 수원의 묘소를 참배다니는 것을 잊지 않았는데 당시 나무숲이 우거진 이 곳에서 쉬기란 적적하기 그지없어 장승을 만들어 세웠다고 함.
7호선,2743,신대방삼거리,741,서울교통공사,,,Sindaebangsamgeo-ri,シンデバンサムゴリ,新大方丁字路口,,,,,,,,,,,,,,,서울특별시 동작구 상도로 지하 76 (대방동),37.499701,126.928276,02-6311-7411,조선시대는 경기도 금천현 하북면 번대방리(樊大方理)였고 '50.3.15 신대방동으로 개명. 신대방은 대방동 접경의 새로 생긴 마을이라 하여 붙여진 이름으로 신대방동 / 대방동 / 상도3동의 삼거리에 위치하고 널리 알려진 지역명칭임.
7호선,2744,보라매,742,서울교통공사,,,Boramae,ポラメ,波拉美,,Y,,,,,,,,,,,,,서울특별시 동작구 상도로 지하 2 (대방동),37.499872,126.920428,02-6311-7421,보라매란 순우리말로 생후 일년 이내의 사냥을 위해 길들여진 매를 말하는데 / 공군사관학교의 상징새가 보라매임. 보라매공원은 공군사관학교가 자리잡고 있던 곳으로 공군사관학교가 청주로 이전하고 시민들의 휴식공간으로 활용되면서 공군을 기념하기 위하여 이름을 보라매공원으로 하였음.
7호선,2745,신풍,743,서울교통공사,,,Sinpung,シンプン,新丰,,Y,,,,,,,,,,,,,서울특별시 영등포구 신풍로 지하 27 (신길동),37.50008,126.90993,02-6311-7431,샛강을 경계로 여의도와 마주보고 있는 신길동은 조선시대에 영등포 나룻터가 있던 곳으로 신풍은 수원가도 이서(以西)의 지역을 관할하는 옛 동명에서 붙여진 이름이다.
7호선,2746,대림,744,서울교통공사,,,Daerim(Guro-gu Office),テリム,大林,,Y,,,Y,,,,,,,,,,서울특별시 영등포구 도림로 지하 137 (대림동),37.49297,126.895801,02-6311-7441,신대방동의 “대”자와 신도림동의 “림”자를 따서 대림동으로 명함.
7호선,2747,남구로,745,서울교통공사,,,Namgu-ro,ナムグロ,南九老,,Y,,,,,,,,,,,,,서울특별시 구로구 도림로 지하 7 (구로동),37.486056,126.887249,02-6311-7451,본래 구루지 마을과 각만이 마을 / 새말 / 주막거리 / 옻우물약수터 등의 마을이 모여 형성되었으며 / 옛날에 이곳에 아홉명의 노인이 살고 있었다는 전설에서 구로라는 지명이 유래함.
7호선,2748,가산디지털단지,746,서울교통공사,,,Gasandijiteoldanji,カサン·デジタルダンジ,加山数码园区,,Y,,,,,,,,,,,,,서울특별시 금천구 벚꽃로 309 (가산동),37.481072,126.882343,02-6311-7461,역이 위치한 행정구역명과 서울디지털산업단지가 입지한 지역특성 감안하여 2005년 7월 1일 ‘가리봉’에서 ‘가산디지털단지’로 역명을 변경함.
7호선,2749,철산,747,서울교통공사,,,Cheolsan,チョルサン,铁山,,,,,,,,,,,,,,,경기도 광명시 철산로 지하 13 (철산동),37.47605,126.867911,02-6311-7471,뒷산이 쇠머리를 닮았다고 해서 우두리(牛頭里)라고 불리다가 쇠와 철은 소리는 다르게 나지만 같은 뜻이기 때문에 철산으로 불려지게 되었다고 한다.
7호선,2750,광명사거리,748,서울교통공사,,,Gwangmyeongsageo-ri,クァンミョンサゴリ,光明十字路口,,Y,,,,,,,,,,,,,경기도 광명시 오리로 지하 980 (광명동),37.479252,126.854876,02-6311-7481,광명시는 경기도의 남서부 중앙에 위치한 수도 서울의 인접도시로 다른 곳보다 해와 달이 잘 비춘다는 뜻으로 광명이라는 지명이 생겨 났으며 / 이 지명을 역명으로 명명 / 광명역으로 불리다가 고속철도 광명역이 들어섬에 따라 혼동을 방지하기 위해 2004.3.29 교통요지인 사거리에 위치한 점에 착안 / 광명사거리역으로 불리게 되었다.
7호선,2751,천왕,749,서울교통공사,,,Cheonwang,チョヌァン,天旺,,Y,,,Y,,,,,,,,,,서울특별시 구로구 오리로 지하 1154 (천왕동),37.486637,126.838713,02-6311-7491,인근 주산이 굴봉이고 굴봉산 골짜기에 천왕사라는 절이 있었기 때문에 절 아래 마을이라는 뜻에서 천왕골로 불려진데서 역명이 유래됨.
7호선,2752,온수,750,서울교통공사,,,Onsu(Sungkonghoe Univ.),オンス,温水(圣公会大学),,Y,,,Y,,,,,,,,,,서울특별시 구로구 경인로3길 지하 64 (온수동),37.492258,126.823388,02-6311-7501,조선왕조 세종20년(1438년) 경 서울 양천구와 부천 소사구의 접경지역에 위치한 이 곳 부평도호부 일대에서 더운 물이 솟아나온 기록이 있어 온수골이라 칭하다가 1963년 서울시 조례 제276호에 의거 온수동으로 개칭한 이래 현재에 이르고 있음.
7호선,2753,까치울,751,서울교통공사,,,Kkachiul,カチウル,喜鹊屋,,Y,,,,,,,,,,,,,경기도 부천시 원미구 길주로 지하 626 (춘의동),37.506207,126.810939,02-6311-7511,작동을 순 우리말로 부르면 까치울이다. 까치가 많다고 해서 붙여졌다는 설과 ‘까치’가 「작다」라는 의미를 가진 ‘아치’라는 말에서 변한 것이라는 설도 있다. ‘작고 아늑한 마을’이라는 의미를 가진 부천시 오정구 작동에 위치해 있어서 붙은 역명이다.
7호선,2754,부천종합운동장,752,서울교통공사,,,Bucheon Sports Complex,プチョン·チョンハブンドンジャン,富川綜合運動場,,Y,,,,,,,,,,,,,경기도 부천시 원미구 길주로 지하 502 (춘의동),37.50538,126.797337,02-6311-7521,역이 종합운동장사거리에 위치해 있고 / 종합운동장이라는 명칭을 2호선에서 기 사용하고 있어서 ‘부천’이라는 지명을 추가하여 붙여진 이름이다.
7호선,2755,춘의,753,서울교통공사,,,Chunui,チュニ,春衣,,Y,,,,,,,,,,,,,경기도 부천시 원미구 길주로 지하 406 (춘의동),37.503663,126.787036,02-6311-7531,「마을 밖의 마을」이라는 뜻의 ‘겉저리’라는 옛 지명을 가진 춘의동 사거리에 위치하고 있어서 붙여진 이름이다.
7호선,2756,신중동,754,서울교통공사,,,Sinjung-dong,シンジュンドン,新中洞,,Y,,,,,,,,,,,,,경기도 부천시 원미구 길주로 지하 314 (중동),37.503048,126.77596,02-6311-7541,5대 신도시에 해당하는 중동 신도시의 핵심에 역이 위치해 있어서 붙은 이름이며 / 경인선에 이미 ‘중동역’이 존재하므로 ‘신중동’으로 명명했다.
7호선,2757,부천시청,755,서울교통공사,,,Bucheon City Hall,プチョンシチョン,富川市厅,,Y,,,,,,,,,,,,,경기도 부천시 원미구 길주로 지하 202 (중동),37.504631,126.763538,02-6311-7551,부천 시민들의 생활에 필수적인 행정서비스를 제공하는 부천 행정의 중심지인 부천시청과 시의회가 위치하고 있어 이용객이 가장 쉽게 알 수 있다 해서 붙여진 역명
7호선,2758,상동,756,서울교통공사,,,Sang-dong,サンドン,上洞,,Y,,,,,,,,,,,,,경기도 부천시 원미구 길주로 지하 104 (상동),37.505781,126.753083,02-6311-7561,상동은 1789년(정조 13년) 부평군 석천면 때에 중리의 위쪽에 위치한다 하여 상리라 불렸으며 1973년 시 승격과 함께 상동으로 명칭이 변경되었다.
7호선,2759,삼산체육관,757,서울교통공사,,,Samsancheyukgwan,サムサン·チェユックァン,三山体育馆,,Y,,,,,,,,,,,,,인천광역시 부평구 길주로 지하 713 (삼산동),37.506411,126.742153,02-6311-7571,삼산체육관역의 역명 유래는 옛 후정리역 지역으로 마을 뒤에 우물이 있어 뒷우물 또는 후정이라고 불리었으며 1940년대 인천부에 편입되어 삼립정이라 하였다가 1946년에 마을에 작은산이 3개 있다고 하여 삼산동으로 개칭하였다 이후 역 주변에 삼삼월드체육관이 위치하여 역명 심사위원회의 심의에 따라 부르기 쉬운 이름인 삼산체육관역으로 불리게 되었다.
7호선,2760,굴포천,758,서울교통공사,,,Gulpocheon,クルポチョン,掘浦川,,Y,,,,,,,,,,,,,인천광역시 부평구 길주로 지하 623 (삼산동),37.506997,126.73128,02-6311-7581,"인천 산곡동에서 부평과 부천 / 김포를 거쳐 한강으로 흘러가는 굴포천은 부천지역을 2.6km 경유하는 매우 큰 하천으로 / ""굴(屈)""은 꼬부라져 있다는 뜻도 있지만 ""대단히 크다""라는 의미도 담고 있다. 역 북쪽 300m 떨어진 지점에 이 굴포천이 있어 붙여진 역명이다."
7호선,2761,부평구청,759,서울교통공사,,,Bupyeong-gu Office,プピョングチョン,富平区厅,,Y,,,Y,,,,,,,,,,인천광역시 부평구 길주로 지하 527 (갈산동),37.508336,126.720548,02-6311-7591,부평4동 / 청천2동 / 갈산2동 / 산곡4동이 서로 접하는 지역이라 동네명을 붙이기가 부적합하여 바로 인근에 있는 부평구청을 따 이미 인천지하철 1호선이 명명한 이름이다. 7호선 부평구청역은 인천지하철 ‘부평구청역’과 환승역이다.
7호선,3762,산곡,760,인천교통공사,,,Sangok,,,,Y,,,,,,,,,,,,,인천광역시 부평구 산곡1동,37.50869234,126.7025311,,
7호선,3763,석남,761,인천교통공사,,,,,,,Y,,,,,,,,,,,,,인천광역시 서구 길주로,37.50630299,126.6743695,,
8호선,2811,암사,810,서울교통공사,,,Amsa,アムサ,岩寺,,Y,,,,,,,,,,,,,서울특별시 강동구 올림픽로 지하 776 (암사동),37.55021,127.127562,02-6311-8101,암사동 산 23번지 일대에 신라시대에 절이 9개나 있어 구암사라 하였고 속칭 바위절이라 하였으므로 그 한자명으로 암사리라 한데서 연유하였음.
8호선,2812,천호,811,서울교통공사,,,Cheonho(Pungnaptoseong),チョンホ,千户(风纳土城),,Y,,,Y,,,,,,,,,,서울특별시 강동구 천호대로 지하 997 (천호동),37.538397,127.123572,02-6311-5471,원래 지명은 곡교리로 이곳이 인가 수천 호가 살만한 지역이 되리라는 풍수지리설에서 동명을 따온 것이다.
8호선,2813,강동구청,812,서울교통공사,,,Gangdong-gu Office,カンドングチョン,江东区厅,,Y,,,,,,,,,,,,,서울특별시 강동구 올림픽로 지하 550 (성내동),37.530341,127.120508,02-6311-8121,조선시대 고종 32년 풍납토성 안 쪽에 위치했다고 하여 성안말 / 안말 또는 성내처로 불렸던 곳으로 현재의 이름은 강동구청이 역세권에 위치하고 있어 결정됨.
8호선,2814,몽촌토성,813,서울교통공사,,,Mongchontoseong(World Peace Gate),モンチョントソン,梦村土城(平和之门),,Y,,,,,,,,,,,,,서울특별시 송파구 올림픽로 지하 383 (신천동),37.517409,127.112359,02-6311-8131,고대 삼한 때부터 이곳을 곰말이라고 했는데 곰말은 고어로 큰 마을을 뜻하며 한자음으로 고쳐서 몽촌이 되었고 3세기 경부터 5세기 말까지 북쪽으로부터의 침공에 대비해 자연 구릉 상에 방어용 토성을 축성하여 현재까지 올림픽공원 내에 사적 제297호로 보존되고 있으며 역세권 인근에 위치하여 몽촌토성역이라 명명됨.
8호선,2815,잠실,814,서울교통공사,,,Jamsil(Songpa-gu Office),チャムシル,蚕室(松坡区厅),,N,,,,,,,,,,,,,서울특별시 송파구 올림픽로 305 (신천동),37.51395,127.102234,02-6311-8141,조선 초에 양잠을 장려하기 위하여 국립양잠소격인 잠실도회가 설치되어 있었기 때문에 잠실이라 불리어졌다.
8호선,2816,석촌,815,서울교통공사,,,Seokchon,ソクチョン,石村,,Y,,,,,,,,,,,,,서울특별시 송파구 송파대로 지하 439 (석촌동),37.505431,127.106979,02-6311-8151,병자호란 때 조선을 침입한 청군이 진지를 만들기 위해 돌을 옮겨다 놓아 이곳에 돌이 많게 되어 주민들은 돌이 많은 마을이라는 뜻으로「돌마리」라고 불렀다. 이것이 한자음으로 「석촌」으로 표기되고 현재의 석촌동이 되었다.
8호선,2817,송파,816,서울교통공사,,,Songpa,ソンパ,松坡,,Y,,,,,,,,,,,,,서울특별시 송파구 송파대로 지하 354 (가락동),37.499703,127.112183,02-6311-8161,예로부터 삼남(三南)에서 올라오는 물산의 집산지로 조선조 5대 향시 중의 하나로 교통의 요충지였던 송파는 언덕 위에 소나무가 푸르게 우거진 산 좋고 물 맑은 강변마을이었으며 이로부터 “소나무가 푸르른 언덕”이라는 뜻의 松坡라는 이름이 유래되었다.
8호선,2818,가락시장,817,서울교통공사,,,Garak Market,カラク·シジャン,可乐市场,,Y,,,,,,,,,,,,,서울특별시 송파구 송파대로 지하 257 (가락동),37.492522,127.118234,02-6311-8171,가락동은 조선시대 가락골을 중심으로 띄엄띄엄 마을이 있어 자연부락 이름으로 불리어 오다가 을축년(1925년) 대홍수 때 한강이 범람하여 송파동 일대가 침수되자 그 곳 사람들이 이곳으로 이주하여 「가히 살 만한 땅」 즉 좋은 땅이라 하여 붙여진 이름으로 농수산물 종합도매시장이 1985.6.1 개장되어 서울시민에 신선한 야채와 과일 / 어물 / 축산물을 공급하고 있다.
